-0.314209,-0.640503,-0.454193,0.423981,0.0775452,-0.545837,-0.0117179,-0.00852212,-0.00958738,-0.0276969,-0.00426106,-0.00532632,-0.243743,0.330402,-0.0834848,-0.430303,1.33827,-0.312059
-0.559937,-0.914429,-0.483398,-0.139984,0.10675,-0.488434,0.0287621,0.00532632,0.00745685,0.0287621,0.00319579,0.00213053,-0.243722,0.330413,-0.0834635,-0.430164,1.33828,-0.312048
-0.206451,-0.877167,-0.701935,0.278961,0.0463257,-0.472321,-0.0106526,0.00213053,-0.00532632,0.0170442,-0,-0.00213053,-0.243743,0.330402,-0.0834635,-0.430207,1.33829,-0.31208
-0.580078,-0.812714,-0.604248,0.0614319,0.112793,-0.367584,0.0351537,-0.00958738,0.0117179,-0.0276969,-0.00532632,-0.00426106,-0.243647,0.330402,-0.0834635,-0.430282,1.33828,-0.31208
-0.0997009,-1.20749,-0.468292,-0.0191345,0.292053,-0.260834,-0.0223706,0.02024,0.0181095,0.0170442,-0.00532632,0.0117179,-0.243754,0.330456,-0.0834422,-0.430218,1.33828,-0.312059
-0.698914,-0.6828,-0.425995,0.190338,0.344421,-0.478363,0.0511327,-0.0181095,-0.00532632,0.00852212,0.0170442,-0.00745685,-0.243605,0.330338,-0.0834741,-0.43026,1.33831,-0.31208
0.165161,-0.80365,-0.574036,0.0211487,0.200409,-0.325287,-0.0330232,-0.00532632,-0.0117179,-0.0298274,0.00639159,0.0138484,-0.243796,0.330381,-0.0834848,-0.430314,1.33831,-0.312048
-0.360535,-1.03125,-0.55188,-0.107758,0.190338,-0.390747,0.015979,0.0213053,-0.00213053,0.0223706,-0.00319579,0.02024,-0.243669,0.330413,-0.0835167,-0.430239,1.33829,-0.312037
-0.0191345,-0.905365,-0.668701,0.287018,0.269897,-0.408875,-0.036219,-0.0138484,-0.00213053,-0.0234358,-0.0106526,0.0127832,-0.243796,0.330392,-0.0834954,-0.430324,1.33828,-0.312048
-0.63446,-0.942627,-0.894287,0.182281,0.340393,-0.504547,-0.00639159,0.0117179,0.0138484,0.0106526,0.00745685,-0.00639159,-0.243701,0.330456,-0.0834848,-0.43025,1.33832,-0.312069
0.223572,-0.970825,-0.6828,0.013092,0.318237,-0.669708,0.00852212,0.0287621,0.0191748,0.0213053,0.00106526,0.00319579,-0.243775,0.330456,-0.0834954,-0.430207,1.33834,-0.312048
-0.495483,-0.756317,-0.313202,0.0533752,0.294067,-0.32428,-0.0138484,-0.00532632,-0.0191748,-0.00426106,0.00213053,0.00319579,-0.243679,0.330413,-0.08357,-0.430282,1.33834,-0.312069
-0.359528,-0.533752,-0.474335,0.311188,0.377655,-0.238678,0.00745685,0.0106526,-0.00639159,-0.052198,0.00532632,-0.0138484,-0.243764,0.330434,-0.0835487,-0.430335,1.33836,-0.312101
0.103729,-0.882202,-0.720062,-0.0191345,0.213501,-0.488434,0.00213053,-0.00426106,0.00532632,0.0106526,0.0117179,0.02024,-0.243743,0.330424,-0.083538,-0.43025,1.33839,-0.312048
-0.514618,-0.928528,-0.686829,0.553894,0.102722,-0.667694,0.00639159,0.00106526,-0.00532632,-0.0138484,0.0287621,0.00532632,-0.24369,0.330424,-0.08357,-0.430335,1.3384,-0.312059
-0.0453186,-0.766388,-0.672729,-0.115814,0.200409,-0.398804,-0,-0.00639159,0.00319579,-0.0117179,0.00532632,-0.0170442,-0.243754,0.330392,-0.0835593,-0.430228,1.33838,-0.312133
-0.208466,-0.877167,-0.843933,0.262848,0.288025,-0.483398,0.00426106,-0.0170442,0.0127832,0.00213053,-0.0106526,-0.00852212,-0.243722,0.330402,-0.083538,-0.430282,1.33834,-0.312133
-0.199402,-1.33337,-0.620361,-0.0110779,0.129913,-0.377655,-0.00106526,0.0245011,-0.00319579,-0.0372843,0.015979,-0.0106526,-0.243764,0.330466,-0.0836126,-0.43026,1.33839,-0.312133
-0.489441,-0.631439,-0.535767,-0.0513611,0.0140991,-0.588135,0.02024,0.00639159,0.00213053,0.0340885,-0.0117179,-0.00958738,-0.24369,0.330413,-0.0835913,-0.430154,1.33834,-0.312133
0.0543823,-0.709991,-0.59317,0.432037,0.177246,-0.487427,-0.0245011,0.00106526,-0.00958738,-0.0181095,0.00532632,-0.0117179,-0.243786,0.330434,-0.0836552,-0.430228,1.33836,-0.312165
-0.691864,-0.817749,-0.668701,-0.0594177,0.0574036,-0.391754,0.0458064,-0.00639159,-0.0127832,0.00106526,0.0234358,-0.00958738,-0.243658,0.330413,-0.0836872,-0.430196,1.33838,-0.312154
0.166168,-0.984924,-0.632446,-0.0916443,0.154083,-0.376648,-0.0255663,0.0138484,-0.00106526,0.00639159,0.00852212,-0.0191748,-0.243818,0.330445,-0.0836659,-0.430186,1.33836,-0.312186
-0.289032,-0.868103,-0.559937,0.166168,-0.00100708,-0.495483,0.0106526,0.0106526,-0.0138484,-0.00426106,0.0127832,0.00958738,-0.243764,0.330413,-0.0836872,-0.430239,1.33837,-0.312144
-0.247742,-0.631439,-0.715027,-0.0191345,0.0785522,-0.569,-0.00213053,-0.00319579,-0.00639159,-0.00319579,-0.0138484,0.00532632,-0.243754,0.330402,-0.0836659,-0.430218,1.33831,-0.312165
-0.354492,-0.715027,-0.629425,0.190338,-0.0694885,-0.465271,-0.00958738,-0.00106526,-0.00532632,0.0149137,0.00106526,0.0117179,-0.243775,0.330424,-0.0836765,-0.430228,1.33832,-0.312165
-0.248749,-0.905365,-0.7966,0.013092,0.172211,-0.456207,0.02024,0.0170442,0.00745685,0.00639159,0.00958738,0.00639159,-0.243754,0.330466,-0.0836765,-0.430207,1.33832,-0.312165
-0.247742,-0.849976,-0.525696,-0.0352478,0.112793,-0.430023,-0.0213053,-0,0.00426106,0.0127832,0.00426106,-0.00745685,-0.243807,0.330402,-0.0837085,-0.430218,1.33831,-0.312186
-0.417938,-1.02621,-0.367584,0.0936584,0.144012,-0.443115,0.0308927,-0.00639159,-0.0351537,0.00319579,-0.00958738,0.00106526,-0.243775,0.330402,-0.083783,-0.430239,1.33829,-0.312176
-0.514618,-1.15714,-0.564972,0.198395,0.204437,-0.473328,0.00106526,0.0106526,-0.00106526,0.015979,-0,0.00319579,-0.243764,0.330413,-0.083783,-0.430218,1.3383,-0.312176
-0.289032,-0.761353,-0.537781,0.319244,0.228607,-0.273926,0.0106526,-0.00639159,-0.0191748,-0.00319579,-0,0.00426106,-0.243839,0.330381,-0.0838257,-0.43025,1.3383,-0.312176
-0.415924,-0.668701,-0.659637,0.0856018,0.149048,-0.307159,0.0245011,-0.0170442,-0.0138484,0.0245011,0.00106526,0.00426106,-0.243754,0.330392,-0.0838896,-0.430132,1.3383,-0.312176
-0.248749,-0.854004,-0.596191,0.391754,0.180267,-0.399811,0.00426106,0.00532632,-0.015979,0.00532632,0.00958738,0.0181095,-0.243839,0.330456,-0.0839535,-0.430218,1.33832,-0.312165
-0.223572,-0.61734,-0.684814,0.0453186,0.264862,-0.409882,0.00852212,-0.0149137,-0.0191748,0.00213053,-0,-0.02024,-0.243764,0.330381,-0.0839854,-0.430143,1.33831,-0.31224
-0.144012,-1.11484,0.0221558,0.166168,0.330322,-0.467285,-0.0106526,0.00532632,-0.0234358,0.0213053,-0,-0.00213053,-0.243818,0.330456,-0.0840813,-0.430196,1.33831,-0.312218
-0.349457,-0.635468,-0.764374,-0.0835876,0.124878,-0.505554,0.0234358,0.00319579,-0.0191748,-0.00319579,0.00958738,-0.00852212,-0.243732,0.330392,-0.084092,-0.430164,1.33833,-0.31224
0.0151062,-0.709991,-0.315216,0.295074,0.167175,-0.303131,-0.00958738,-0.0191748,-0.015979,0.0426106,-0.00852212,0.00319579,-0.243786,0.330392,-0.0842411,-0.430132,1.3383,-0.31224
-0.434052,-1.08664,-0.311188,0.295074,0.236664,-0.377655,0.00532632,0.0266316,-0.00745685,-0.0287621,-0.02024,0.0191748,-0.243764,0.330466,-0.0842837,-0.430196,1.33827,-0.312218
0.0694885,-1.24475,-0.307159,0.141998,0.246735,-0.436066,-0.0255663,0.0372843,-0.00745685,0.00319579,-0.00745685,0.0117179,-0.243828,0.330466,-0.0844222,-0.430175,1.33828,-0.31224
-0.693878,-0.621368,-0.125885,0.158112,0.12085,-0.441101,0.00745685,-0,-0.0415453,-0.00426106,0.00639159,-0.0138484,-0.243679,0.330392,-0.08455,-0.430164,1.33831,-0.312293
-0.038269,-0.61734,-0.295074,0.0453186,0.191345,-0.302124,0.0149137,-0.0170442,-0.02024,-0.00745685,-0.00639159,-0.0223706,-0.243743,0.330413,-0.0846459,-0.430154,1.33828,-0.312304
-0.715027,-1.35251,-0.231628,0.166168,0.233643,-0.343414,0.0223706,0.0298274,-0.0245011,-0.00745685,-0.00639159,-0.0170442,-0.243637,0.330552,-0.0847418,-0.430196,1.33828,-0.312325
0.165161,-0.626404,-0.384705,-0.228607,0.12085,-0.62439,-0.00745685,-0.02024,-0.0191748,-0.00426106,-0.00852212,0.0117179,-0.24386,0.330424,-0.0848483,-0.430186,1.33828,-0.312282
-0.475342,-1.01212,-0.416931,0.0533752,0.209473,-0.238678,0.02024,0.00532632,0.00745685,0.0213053,-0.0127832,-0.00745685,-0.243669,0.33053,-0.0849016,-0.430175,1.33827,-0.312346
-0.0926514,-1.10577,0.0845947,0.287018,0.0926514,-0.497498,0.00213053,0.0213053,-0.0479369,-0.0436758,-0.00852212,-0.00106526,-0.243796,0.33053,-0.0850614,-0.430271,1.33828,-0.312357
-0.241699,-0.747253,-0.64856,0.133942,0.199402,-0.20343,-0.0170442,-0.0223706,-0.00426106,0.036219,-0.0234358,0.0127832,-0.243764,0.330456,-0.0850294,-0.430101,1.33825,-0.312357
-0.252777,-0.942627,-0.286011,0.335358,0.139984,-0.369598,0.0181095,0.0170442,-0.00426106,-0.0117179,0.00319579,-0.0106526,-0.243775,0.33052,-0.0851253,-0.430207,1.33828,-0.31241
-0.256805,-0.719055,-0.398804,0.158112,-0.159119,-0.253784,-0.0149137,0.00958738,-0.02024,-0.0127832,-0.00745685,0.0117179,-0.243764,0.330477,-0.0851359,-0.430175,1.33827,-0.31241
-0.383698,-0.584106,-0.414917,0.214508,-0.0644531,-0.290039,0.0106526,-0.00852212,0.00532632,-0.00319579,-0,-0.00106526,-0.243732,0.330456,-0.0851785,-0.430175,1.33827,-0.312442
-0.237671,-1.00305,-0.447144,0.278961,0.176239,-0.339386,0.0170442,0.0138484,-0.015979,0.02024,0.015979,-0.00852212,-0.243722,0.33053,-0.0852212,-0.430111,1.33828,-0.312474
-0.182281,-0.621368,-0.310181,0.174225,-0.0281982,-0.182281,-0.0213053,0.0191748,0.0255663,0.00426106,0.0170442,-0.00958738,-0.243754,0.330509,-0.0851785,-0.430132,1.33829,-0.312538
-0.442108,-0.509583,-0.238678,0.295074,0.380676,-0.167175,0.0106526,-0.0319579,-0.00319579,0.0585895,0.0106526,-0.0149137,-0.243743,0.330466,-0.0852212,-0.430069,1.33828,-0.312581
-0.264862,-1.138,-0.504547,0.657623,0.176239,-0.209473,0.036219,0.0298274,0.0255663,-0.0532632,0.00958738,-0.0415453,-0.243669,0.330573,-0.0851892,-0.43025,1.33828,-0.312708
-0.0997009,-0.607269,-0.342407,-0.196381,0.0694885,-0.235657,-0.00958738,0.00213053,0.0255663,0.0149137,0.00852212,-0.0191748,-0.243722,0.330498,-0.0851892,-0.430101,1.33828,-0.312762
-0.222565,-0.482391,-0.254791,0.52066,0.289032,-0.0433044,0.0276969,-0.0415453,-0.0340885,-0.00958738,0.00852212,-0.0394148,-0.243679,0.330445,-0.0852744,-0.430207,1.33829,-0.312889
-0.0553894,-0.840912,-0.601227,0.214508,0.29306,-0.13797,0.00639159,0.0500674,0.0213053,0.00319579,0.0223706,-0.052198,-0.243701,0.330605,-0.0852212,-0.430143,1.33831,-0.313039
-0.261841,-0.603241,0.012085,0.295074,0.0795593,-0.105743,0.00745685,0.0223706,-0.0372843,-0.00852212,0.00319579,-0.0308927,-0.243679,0.33053,-0.0853596,-0.430164,1.33828,-0.313177
-0.303131,-0.537781,-0.359528,0.166168,0.264862,-0.0543823,0.0149137,-0.00319579,-0.0117179,0.00532632,0.0127832,-0.0319579,-0.243701,0.330541,-0.0852744,-0.430143,1.33826,-0.313262
0.0191345,-0.659637,-0.343414,0.117828,0.0785522,0.0312195,-0.0276969,0.00745685,-0.00106526,0.0138484,0.00958738,-0.00852212,-0.243711,0.330573,-0.0853064,-0.430143,1.33828,-0.313337
-0.311188,-0.793579,-0.375641,0.158112,0.278961,0.159119,0.0490022,-0,-0.0106526,-0.0276969,-0.00106526,-0.0319579,-0.243551,0.33052,-0.085317,-0.430196,1.33826,-0.313433
0.144012,-0.598206,-0.59317,0.101715,0.0050354,-0.196381,-0.0394148,0.0106526,-0.00213053,-0.00745685,-0.00852212,-0.0149137,-0.24369,0.330552,-0.0853277,-0.430186,1.33826,-0.313454
-0.963776,-0.73819,-0.432037,0.303131,0.050354,-0.18631,0.0649811,0.0287621,0.0213053,0.00213053,-0,0.00426106,-0.243487,0.330584,-0.0852851,-0.430186,1.33826,-0.313518
0.46225,-0.43103,-0.423981,-0.0191345,-0.0100708,0.115814,-0.0340885,0.00213053,-0.0149137,0.0117179,-0,0.00639159,-0.24369,0.330541,-0.0853383,-0.430143,1.33827,-0.313582
-0.560944,-0.80365,-0.423981,0.327301,0.205444,-0.0281982,0.04048,0.0298274,0.00106526,-0.0138484,0.00106526,0.00532632,-0.243487,0.330637,-0.0853383,-0.430186,1.33825,-0.313614
0.164154,-0.420959,-0.560944,0.141998,0.12085,-0.102722,0.00319579,0.0138484,-0.00213053,0.00958738,-0.00319579,0.0106526,-0.243583,0.330594,-0.0853596,-0.430132,1.33825,-0.313624
-0.407867,-0.850983,-0.618347,0.037262,-0.0422974,-0.0050354,0.00745685,0.00745685,0.00106526,-0.0276969,-0.00106526,0.00532632,-0.243498,0.330669,-0.0853809,-0.430218,1.33825,-0.313656
0.0191345,-0.650574,-0.351471,0.0211487,0.0694885,-0.00100708,0.00958738,0.036219,0.00426106,-0.00426106,-0.00639159,-0.00426106,-0.243594,0.33069,-0.0853916,-0.430164,1.33823,-0.313667
-0.255798,-0.263855,-0.319244,0.174225,0.213501,-0.0100708,-0.00958738,-0.0106526,-0.0223706,0.0117179,-0.00106526,0.0276969,-0.243551,0.330637,-0.0854555,-0.430186,1.33824,-0.313614
-0.0694885,-0.622375,-0.368591,0.0292053,0.0553894,0.0463257,0.0127832,-0.00639159,-0.0191748,0.00213053,0.0170442,0.0213053,-0.243551,0.330658,-0.0854662,-0.430175,1.33827,-0.313624
0.286011,-0.790558,-0.399811,-0.0110779,-0.037262,-0.0473328,-0.0383495,0.0138484,-0.0117179,0.02024,-0.0149137,-0.00532632,-0.243594,0.330679,-0.0854449,-0.430164,1.33822,-0.313667
-0.569,-0.612305,-0.690857,0.407867,0.0745239,-0.0986938,0.0330232,0.00745685,0.0106526,0.00106526,-0.00532632,0.015979,-0.243392,0.330679,-0.0854236,-0.430196,1.33822,-0.313635
-0.0110779,-0.766388,-0.0292053,0.0614319,0.0181274,-0.037262,-0.00426106,-0.0223706,0,-0.0181095,-0.00745685,-0.00532632,-0.24353,0.330647,-0.0854981,-0.430186,1.33821,-0.313678
-0.0765381,-0.801636,-0.0926514,0.150055,0.0735168,-0.102722,-0.00745685,0.0340885,-0.0127832,0.00958738,-0.00532632,0.00106526,-0.243487,0.330775,-0.0854981,-0.430164,1.33821,-0.313667
-0.253784,-0.264862,-0.391754,0.278961,0.0221558,-0.14502,-0.015979,0.00958738,0.0266316,-0.0170442,0.00745685,-0.0106526,-0.243498,0.330733,-0.0854449,-0.430175,1.33822,-0.313688
-0.277954,-0.561951,-0.409882,0.150055,0.115814,-0.037262,0.0106526,0.0117179,-0.0149137,0.0117179,-0.0170442,0.00213053,-0.243456,0.330829,-0.0855301,-0.430101,1.33816,-0.313656
0.0362549,-0.583099,-0.505554,0.407867,0.0694885,-0.177246,0.0117179,0.02024,0.00213053,-0.0170442,-0.0138484,0.00745685,-0.243498,0.33085,-0.0854981,-0.430175,1.33815,-0.313646
-0.012085,-0.381683,-0.603241,0.262848,-0.134949,0.0181274,0.00639159,0.00426106,0.0276969,0.015979,-0.00958738,0.00213053,-0.243424,0.33085,-0.0854555,-0.430101,1.33815,-0.313667
-0.47937,-0.688843,0.0785522,0.375641,0.0362549,-0.038269,0.0383495,0.0106526,-0.0351537,0.00106526,0.00958738,0.0138484,-0.243392,0.330956,-0.085594,-0.430111,1.33817,-0.313614
0.29306,-0.622375,-0.645538,0.375641,0.0654602,-0.116821,-0.0266316,-0.00106526,0.00213053,0.00639159,0.015979,0.00639159,-0.243519,0.330935,-0.0855727,-0.430101,1.33817,-0.313614
